codusu,nro_hogar,ch04,ch06,ch07,ch08,nivel_ed,estado,cat_inac,itf,ipcf,pondera,pondih,cat_ocup,pp03d,pp3e_tot,pp3f_tot,pp04a,pp04c,pp10a,pp3e_tot_missing,pp3f_tot_missing
TQRMNORTQHJLKPCDEIOAH00872939,1,1,77,2,1.0,2,3,1,920000.0,460000.0,304.0,402.0,0,,,,,,,0,0
TQRMNORTRHJLKPCDEIOAH00876092,1,2,50,2,1.0,6,1,0,3050000.0,762500.0,242.0,440.0,2,0.0,25.0,0.0,2.0,1.0,,0,0
TQRMNORTRHJLKPCDEIOAH00876092,1,1,53,2,1.0,5,1,0,3050000.0,762500.0,242.0,440.0,3,0.0,0.0,0.0,1.0,,,0,0
TQRMNORTRHJLKPCDEIOAH00876092,1,1,23,5,1.0,6,1,0,3050000.0,762500.0,242.0,440.0,3,0.0,20.0,0.0,2.0,,,0,0
TQRMNORTRHJLKPCDEIOAH00876092,1,2,18,5,1.0,5,3,3,3050000.0,762500.0,242.0,440.0,0,,,,,,,0,0
TQRMNOQUPHLMKNCDEIOAH00856036,1,1,52,1,1.0,2,3,4,3000000.0,750000.0,106.0,171.0,0,,,,,,,0,0
TQRMNOQUPHLMKNCDEIOAH00856036,1,2,49,1,1.0,6,1,0,3000000.0,750000.0,106.0,171.0,3,0.0,40.0,0.0,2.0,12.0,,0,0
TQRMNOQUPHLMKNCDEIOAH00856036,1,2,8,5,1.0,1,4,3,3000000.0,750000.0,106.0,171.0,0,,,,,,,0,0
TQRMNORTQHKOMLCDEFIAH00878964,1,1,52,2,4.0,3,1,0,0.0,0.0,1270.0,,2,0.0,78.0,0.0,2.0,1.0,,0,0
TQRMNORTQHKOMLCDEFIAH00878964,1,1,22,5,4.0,3,3,3,0.0,0.0,1270.0,,0,,,,,,,0,0
TQRMNORTQHKOMLCDEFIAH00878964,1,2,37,2,4.0,3,3,7,0.0,0.0,1270.0,,0,,,,,,,0,0
TQRMNOQWXHKKKSCDEIMBF00859360,1,2,14,5,2.0,3,3,3,1295000.0,431666.67,234.0,383.0,0,,,,,,,0,0
TQRMNOQWXHKKKSCDEIMBF00859360,1,1,9,5,2.0,1,4,3,1295000.0,431666.67,234.0,383.0,0,,,,,,,0,0
TQRMNOSUYHKMKOCDEGJBF00859455,1,2,72,5,1.0,4,3,1,620000.0,310000.0,860.0,939.0,0,,,,,,,0,0
TQRMNOSUYHKMKOCDEGJBF00859455,1,1,56,5,1.0,5,3,6,620000.0,310000.0,860.0,939.0,0,,,,,,,0,0
TQRMNOPSUHKKKSCDEIMBF00859311,1,2,90,4,1.0,6,3,1,0.0,0.0,135.0,,0,,,,,,,0,0
TQRMNOQWXHKKKSCDEIMBF00859360,1,2,41,3,2.0,6,1,0,1295000.0,431666.67,234.0,383.0,2,0.0,40.0,0.0,2.0,1.0,,0,0
TQRMNORVWHJMKPCDEIOAH00875094,1,1,1,5,1.0,7,4,5,900000.0,225000.0,199.0,172.0,0,,,,,,,0,0
TQRMNOPXWHJKKOCDEIOAH00875134,1,2,68,4,12.0,6,3,1,0.0,0.0,239.0,,0,,,,,,,0,0
TQRMNOSPRHJKKOCDEIOAH00879499,1,2,37,5,1.0,6,1,0,1370000.0,1370000.0,170.0,202.0,3,3.0,20.0,20.0,2.0,7.0,,0,0
TQRMNOQXTHMMKSCDEIOAH00879500,1,2,59,2,1.0,2,1,0,1130000.0,282500.0,109.0,168.0,3,0.0,42.0,0.0,2.0,0.0,,0,0
TQRMNOQXTHMMKSCDEIOAH00879500,1,1,61,2,1.0,2,3,1,1130000.0,282500.0,109.0,168.0,0,,,,,,,0,0
TQRMNOQXTHMMKSCDEIOAH00879500,1,1,22,5,1.0,6,1,0,1130000.0,282500.0,109.0,168.0,3,0.0,45.0,0.0,2.0,7.0,,0,0
TQRMNOQXTHMMKSCDEIOAH00879500,1,1,31,5,4.0,4,2,0,1130000.0,282500.0,109.0,168.0,3,,,,,,4.0,0,0
TQRMNORVSHJMKPCDEIOAH00879498,1,2,38,2,1.0,6,1,0,3200000.0,1600000.0,122.0,180.0,2,0.0,25.0,0.0,2.0,1.0,,0,0
TQRMNORVSHJMKPCDEIOAH00879498,1,1,38,2,1.0,4,1,0,3200000.0,1600000.0,122.0,180.0,3,0.0,35.0,0.0,2.0,9.0,,0,0
TQRMNORVWHJMKPCDEIOAH00875094,1,1,35,1,1.0,4,1,0,900000.0,225000.0,199.0,172.0,3,0.0,40.0,0.0,2.0,7.0,,0,0
TQRMNORVWHJMKPCDEIOAH00875094,1,2,38,1,1.0,2,2,0,900000.0,225000.0,199.0,172.0,3,,,,,,4.0,0,0
TQRMNORVWHJMKPCDEIOAH00875094,1,1,9,5,1.0,1,4,3,900000.0,225000.0,199.0,172.0,0,,,,,,,0,0
TQRMNOPVUHJMKRCDEIOAH00874978,1,1,14,5,2.0,3,3,3,3572300.0,1190766.67,167.0,266.0,0,,,,,,,0,0
TQRMNOPUPHKMKRCDEIOAH00860405,1,1,27,1,4.0,3,1,0,924000.0,462000.0,92.0,121.0,3,0.0,52.0,0.0,2.0,,,0,0
TQRMNOPUPHKMKRCDEIOAH00860405,1,2,25,1,4.0,3,3,3,924000.0,462000.0,92.0,121.0,0,,,,,,,0,0
TQRMNORYSHKMLNCDEFKID00863392,1,2,52,5,1.0,6,1,0,0.0,0.0,788.0,,3,0.0,40.0,0.0,2.0,6.0,,0,0
TQRMNORYSHKMLNCDEFKID00863392,1,2,19,5,1.0,5,3,4,0.0,0.0,788.0,,0,,,,,,,0,0
TQRMNOTPSHJOLNCDEFKID00879540,1,1,33,1,2.0,6,1,0,0.0,0.0,793.0,,2,0.0,40.0,0.0,2.0,1.0,,0,0
TQRMNOTPSHJOLNCDEFKID00879540,1,2,33,1,2.0,6,1,0,0.0,0.0,793.0,,2,0.0,25.0,0.0,2.0,1.0,,0,0
TQRMNOPTRHLMLTCDEFIAH00851514,1,2,101,5,1.0,2,3,1,0.0,0.0,487.0,,0,,,,,,,0,0
TQRMNORURHLMMMCDEIKAH00855785,1,1,54,2,1.0,4,1,0,0.0,0.0,947.0,,3,0.0,40.0,0.0,1.0,,,0,0
TQRMNORWQHLNMLCDEIKAH00855768,1,1,74,2,1.0,2,3,1,600000.0,300000.0,511.0,1171.0,0,,,,,,,0,0
TQRMNORWQHLNMLCDEIKAH00855768,1,2,73,2,1.0,2,3,1,600000.0,300000.0,511.0,1171.0,0,,,,,,,0,0
TQRMNOSVTHLNMLCDEIKAH00855769,1,1,25,5,4.0,3,2,0,0.0,0.0,974.0,590.0,3,,,,,,2.0,0,0
TQRMNOSVTHLNMLCDEIKAH00855769,1,1,54,5,4.0,1,2,0,0.0,0.0,974.0,590.0,3,,,,,,1.0,0,0
TQRMNOQXYHJOLSCDEIKAH00873948,1,2,69,2,12.0,3,3,4,0.0,0.0,594.0,,0,,,,,,,0,0
TQRMNOQXYHJOLSCDEIKAH00873948,1,1,74,2,1.0,2,3,1,0.0,0.0,594.0,,0,,,,,,,0,0
TQRMNOPSYHJNLTCDEIKAH00873774,1,2,42,5,4.0,5,1,0,1099000.0,549500.0,1118.0,1505.0,3,0.0,55.0,0.0,2.0,,,0,0
TQRMNOPSYHJNLTCDEIKAH00873774,1,1,11,5,4.0,3,3,3,1099000.0,549500.0,1118.0,1505.0,0,,,,,,,0,0
TQRMNORURHLMMMCDEIKAH00855785,1,2,22,5,1.0,5,1,0,0.0,0.0,947.0,,3,0.0,48.0,0.0,2.0,,,0,0
TQRMNOSSTHKOLQCDEFKID00862206,1,2,81,4,1.0,2,3,4,300000.0,300000.0,710.0,767.0,0,,,,,,,0,0
TQRMNOPSPHJMLRCDEFKID00874371,1,2,74,3,1.0,2,3,4,900000.0,450000.0,584.0,850.0,0,,,,,,,0,0
TQRMNOPSPHJMLRCDEFKID00874371,1,1,39,5,1.0,5,1,0,900000.0,450000.0,584.0,850.0,3,0.0,36.0,0.0,2.0,7.0,,0,0
TQRMNOUWXHMOLTCDEFKID00879712,1,1,44,2,1.0,3,1,0,0.0,0.0,886.0,,3,2.0,18.0,5.0,1.0,10.0,,0,0
TQRMNOUWXHMOLTCDEFKID00879712,1,2,42,2,1.0,5,1,0,0.0,0.0,886.0,,3,0.0,18.0,0.0,1.0,10.0,,0,0
TQRMNOSSSHKOLQCDEFKID00856418,1,2,35,2,1.0,6,1,0,1500000.0,500000.0,848.0,1288.0,3,0.0,25.0,0.0,1.0,8.0,,0,0
TQRMNOSSSHKOLQCDEFKID00856418,1,1,36,2,1.0,4,1,0,1500000.0,500000.0,848.0,1288.0,3,0.0,45.0,0.0,2.0,7.0,,0,0
TQRMNOSSSHKOLQCDEFKID00856418,1,2,5,5,1.0,7,4,5,1500000.0,500000.0,848.0,1288.0,0,,,,,,,0,0
TQRMNOTQXHKOLQCDEFKID00856419,1,2,76,4,1.0,2,3,4,300000.0,300000.0,710.0,767.0,0,,,,,,,0,0
TQRMNOQVUHMMLQCDEFKID00879312,1,2,52,4,4.0,2,3,4,0.0,0.0,663.0,1046.0,0,,,,,,,0,0
TQRMNOQVUHMMLQCDEFKID00879312,1,2,30,5,1.0,6,1,0,0.0,0.0,663.0,1046.0,3,0.0,25.0,0.0,1.0,7.0,,0,0
TQRMNOQVUHMMLQCDEFKID00879312,1,2,15,5,1.0,3,3,3,0.0,0.0,663.0,1046.0,0,,,,,,,0,0
TQRMNOSTPHJMLRCDEFKID00872718,1,2,52,1,1.0,3,2,0,0.0,0.0,639.0,,0,,,,,,4.0,0,0
TQRMNOSTPHJMLRCDEFKID00872718,1,1,72,1,1.0,5,3,1,0.0,0.0,639.0,,0,,,,,,,0,0
TQRMNOSTPHJMLRCDEFKID00872718,1,2,27,5,4.0,4,2,0,0.0,0.0,639.0,,2,,,,,,3.0,0,0
TQRMNOSTPHJMLRCDEFKID00872718,1,2,21,5,4.0,4,1,0,0.0,0.0,639.0,,2,0.0,40.0,0.0,2.0,1.0,,0,0
TQTMNOPYPHMOLPCDEFKID00879311,1,1,34,1,4.0,3,1,0,0.0,0.0,849.0,,2,0.0,2.0,0.0,2.0,1.0,,0,0
TQTMNOPYPHMOLPCDEFKID00879311,1,2,33,1,4.0,3,3,4,0.0,0.0,849.0,,0,,,,,,,0,0
TQTMNOPYPHMOLPCDEFKID00879311,1,2,8,5,4.0,1,4,3,0.0,0.0,849.0,,0,,,,,,,0,0
TQTMNOPYPHMOLPCDEFKID00879311,1,1,4,5,4.0,7,4,5,0.0,0.0,849.0,,0,,,,,,,0,0
TQRMNORQPHLMLLCDEIGED00854586,1,1,8,5,4.0,1,4,3,2493000.0,415500.0,172.0,246.0,0,,,,,,,0,0
TQRMNORQPHLMLLCDEIGED00854586,1,1,24,1,4.0,3,1,0,2493000.0,415500.0,172.0,246.0,3,0.0,85.0,0.0,2.0,3.0,,0,0
TQRMNORQPHLMLLCDEIGED00854586,1,2,58,1,1.0,1,1,0,2493000.0,415500.0,172.0,246.0,3,3.0,30.0,13.0,1.0,10.0,,0,0
TQRMNORQPHLMLLCDEIGED00854586,1,1,63,1,4.0,2,1,0,2493000.0,415500.0,172.0,246.0,2,0.0,36.0,0.0,2.0,1.0,,0,0
TQRMNORQPHLMLLCDEIGED00854586,1,2,28,5,4.0,3,2,0,2493000.0,415500.0,172.0,246.0,3,,,,,,1.0,0,0
TQRMNOQQWHKOLPCDEFLID00859902,1,1,24,1,4.0,1,1,0,0.0,0.0,659.0,,2,0.0,40.0,0.0,2.0,1.0,,0,0
TQRMNOQQWHKOLPCDEFLID00859902,1,1,11,5,4.0,1,3,3,0.0,0.0,659.0,,0,,,,,,,0,0
TQRMNOQQWHKOLPCDEFLID00859902,1,2,9,5,4.0,1,4,3,0.0,0.0,659.0,,0,,,,,,,0,0
TQRMNOQQWHKOLPCDEFLID00859902,1,2,8,5,4.0,1,4,3,0.0,0.0,659.0,,0,,,,,,,0,0
TQRMNOPVVHJMLPCDEFLID00874642,1,1,66,2,1.0,4,1,0,0.0,0.0,202.0,,3,0.0,36.0,0.0,1.0,,,0,0
TQRMNOPVVHJMLPCDEFLID00874642,1,2,62,2,1.0,6,3,1,0.0,0.0,202.0,,0,,,,,,,0,0
TQRMNOTPPHJLLOCDEFLID00875331,1,1,64,2,1.0,6,1,0,0.0,0.0,582.0,,3,0.0,32.0,0.0,2.0,,,0,0
TQRMNOTPPHJLLOCDEFLID00875331,1,2,62,2,1.0,6,3,4,0.0,0.0,582.0,,0,,,,,,,0,0
TQRMNOTPPHJLLOCDEFLID00875331,1,2,33,5,4.0,6,3,4,0.0,0.0,582.0,,0,,,,,,,0,0
TQRMNOQQWHKOLPCDEFLID00859902,1,2,28,1,4.0,3,2,0,0.0,0.0,659.0,,3,,,,,,3.0,0,0
TQRMNORPRHKMKOCDEIGED00860258,1,2,61,4,1.0,2,3,1,898000.0,449000.0,128.0,122.0,0,,,,,,,0,0
TQRMNORPRHKMKOCDEIGED00860258,1,1,37,5,1.0,1,3,6,898000.0,449000.0,128.0,122.0,0,,,,,,,0,0
TQRMNOQUUHLNKNCDEIGED00854577,1,1,51,2,1.0,6,1,0,2400000.0,600000.0,101.0,142.0,2,0.0,0.0,0.0,2.0,1.0,,0,0
TQRMNOQUUHLNKNCDEIGED00854577,1,2,43,2,1.0,6,1,0,2400000.0,600000.0,101.0,142.0,3,0.0,40.0,0.0,1.0,12.0,,0,0
TQRMNOQUUHLNKNCDEIGED00854577,1,1,19,5,1.0,5,3,3,2400000.0,600000.0,101.0,142.0,0,,,,,,,0,0
TQRMNOQUUHLNKNCDEIGED00854577,1,2,16,5,1.0,3,3,3,2400000.0,600000.0,101.0,142.0,0,,,,,,,0,0
TQRMNOSVTHLNKNCDEIGED00854579,2,1,68,3,1.0,1,3,1,475000.0,475000.0,112.0,127.0,0,,,,,,,0,0
TQRMNOPUYHJMKPCDEIGED00875567,1,2,30,5,4.0,3,3,4,300000.0,150000.0,131.0,146.0,0,,,,,,,0,0
TQRMNOPUYHJMKPCDEIGED00875567,1,2,3,5,4.0,7,4,5,300000.0,150000.0,131.0,146.0,0,,,,,,,0,0
TQRMNOPVQHJMKPCDEIGED00875568,1,2,26,5,4.0,3,1,0,554000.0,110800.0,135.0,163.0,2,0.0,12.0,0.0,2.0,1.0,,0,0
TQRMNOPVQHJMKPCDEIGED00875568,1,2,9,5,4.0,1,4,3,554000.0,110800.0,135.0,163.0,0,,,,,,,0,0
TQRMNOTWQHLOKMCDEIOAH00879440,1,1,58,2,1.0,6,1,0,1100000.0,366666.67,194.0,251.0,3,0.0,15.0,0.0,2.0,9.0,,0,0
TQRMNOTWQHLOKMCDEIOAH00879440,1,2,54,2,1.0,4,1,0,1100000.0,366666.67,194.0,251.0,3,0.0,48.0,0.0,2.0,2.0,,0,0
TQRMNOQTVHJLKUCDEIMBF00873971,1,1,78,2,1.0,2,3,1,1880000.0,940000.0,130.0,201.0,0,,,,,,,0,0
TQRMNOQTVHJLKUCDEIMBF00873971,1,2,76,2,1.0,2,3,1,1880000.0,940000.0,130.0,201.0,0,,,,,,,0,0
TQSMNOPSSHKNKNCDEGKDB00859224,1,1,25,5,4.0,4,1,0,950000.0,475000.0,91.0,103.0,3,0.0,40.0,0.0,2.0,7.0,,0,0
TQRMNORRQHMNKMCDEGKDB00879521,1,2,28,3,4.0,4,1,0,520000.0,173333.33,99.0,120.0,3,0.0,,0.0,2.0,0.0,,1,0
TQRMNORTXHKNKPCDEFMDB00859169,1,1,45,2,1.0,4,1,0,900000.0,300000.0,185.0,298.0,3,0.0,35.0,0.0,1.0,10.0,,0,0
TQRMNORTXHKNKPCDEFMDB00859169,1,2,44,2,1.0,4,1,0,900000.0,300000.0,185.0,298.0,3,0.0,25.0,0.0,2.0,2.0,,0,0
TQRMNORTXHKNKPCDEFMDB00859169,1,2,15,5,1.0,3,3,3,900000.0,300000.0,185.0,298.0,0,,,,,,,0,0
TQSMNOPSSHKNKNCDEGKDB00859224,1,2,68,4,3.0,1,3,4,950000.0,475000.0,91.0,103.0,0,,,,,,,0,0
TQRMNORWVHMMMMCDEGJBF00879542,1,1,57,2,1.0,5,1,0,0.0,0.0,531.0,,2,0.0,42.0,0.0,2.0,,,0,0
TQRMNORWVHMMMMCDEGJBF00879542,1,1,26,5,1.0,6,1,0,0.0,0.0,531.0,,3,0.0,40.0,0.0,2.0,,,0,0
TQRMNORWVHMMMMCDEGJBF00879542,1,2,25,5,1.0,5,3,3,0.0,0.0,531.0,,0,,,,,,,0,0
TQRMNORWVHMMMMCDEGJBF00879542,1,2,59,2,1.0,6,1,0,0.0,0.0,531.0,,3,0.0,0.0,0.0,1.0,9.0,,0,0
TQRMNOPWPHKMKUCDEFIAH00858973,1,2,67,3,1.0,6,3,4,0.0,0.0,570.0,,0,,,,,,,0,0
TQRMNOTPSHJMLOCDEFIAH00873946,1,1,38,5,4.0,4,1,0,1600000.0,1600000.0,1013.0,1173.0,2,2.0,42.0,24.0,2.0,1.0,,0,0
TQRMNOPWQHKMLLCDEFIAH00859166,1,2,71,3,1.0,4,3,1,0.0,0.0,589.0,,0,,,,,,,0,0
TQRMNOPWQHKMLLCDEFIAH00859166,1,1,29,5,1.0,5,1,0,0.0,0.0,589.0,,2,0.0,58.0,0.0,2.0,1.0,,0,0
TQRMNOTPPHKLLLCDEGJBF00879602,1,1,27,5,4.0,5,3,3,1000000.0,500000.0,1058.0,1115.0,0,,,,,,,0,0
TQRMNOTPPHKLLLCDEGJBF00879602,1,1,22,5,4.0,5,3,1,1000000.0,500000.0,1058.0,1115.0,0,,,,,,,0,0
TQRMNORSTHMOLTCDEFIAH00879637,1,2,49,5,2.0,6,1,0,0.0,0.0,1255.0,,2,0.0,60.0,0.0,3.0,1.0,,0,0
TQRMNORSTHMOLTCDEFIAH00879637,1,2,28,5,1.0,6,1,0,0.0,0.0,1255.0,,3,0.0,30.0,0.0,2.0,5.0,,0,0
TQRMNORSTHMOLTCDEFIAH00879637,1,2,26,5,4.0,5,3,3,0.0,0.0,1255.0,,0,,,,,,,0,0
TQRMNORSTHMOLTCDEFIAH00879637,1,1,20,5,4.0,5,1,0,0.0,0.0,1255.0,,3,0.0,15.0,0.0,2.0,4.0,,0,0
TQRMNOSQWHKLLRCDEFIAH00858686,1,2,64,3,1.0,6,1,0,630000.0,630000.0,1265.0,1480.0,2,0.0,20.0,0.0,2.0,1.0,,0,0
TQRMNORSWHKOLUCDEFIAH00857114,2,2,30,5,1.0,4,1,0,1200000.0,600000.0,1210.0,1380.0,3,0.0,36.0,0.0,2.0,6.0,,0,0
TQRMNORSWHKOLUCDEFIAH00857114,2,1,10,5,1.0,1,3,3,1200000.0,600000.0,1210.0,1380.0,0,,,,,,,0,0
TQRMNORURHLMMMCDEIKAH00855785,1,2,54,2,1.0,4,3,1,0.0,0.0,947.0,,0,,,,,,,0,0
TQRMNORURHLMMMCDEIKAH00855785,1,1,20,5,1.0,4,1,0,0.0,0.0,947.0,,3,0.0,52.0,0.0,2.0,4.0,,0,0
TQRMNORURHLMMMCDEIKAH00855785,1,1,24,5,1.0,4,1,0,0.0,0.0,947.0,,3,0.0,48.0,0.0,2.0,12.0,,0,0
TQRMNOSTPHJMLRCDEFKID00872718,1,1,17,5,1.0,2,3,6,0.0,0.0,639.0,,0,,,,,,,0,0
TQRMNOPPYHMMLSCDEFKID00879313,1,2,39,2,4.0,6,1,0,0.0,0.0,762.0,,2,0.0,31.0,0.0,2.0,2.0,,0,0
TQRMNOPPYHMMLSCDEFKID00879313,1,1,42,2,4.0,4,1,0,0.0,0.0,762.0,,2,0.0,48.0,0.0,2.0,1.0,,0,0
TQRMNOPPYHMMLSCDEFKID00879313,1,1,2,5,4.0,7,4,5,0.0,0.0,762.0,,0,,,,,,,0,0
TQRMNOPPYHMMLSCDEFKID00879313,1,2,8,5,4.0,1,4,3,0.0,0.0,762.0,,0,,,,,,,0,0
TQRMNORQPHLMLLCDEIGED00854586,1,1,35,5,1.0,3,1,0,2493000.0,415500.0,172.0,246.0,3,0.0,39.0,0.0,2.0,6.0,,0,0
TQRMNOQSRHJNLOCDEIGED00879336,1,1,85,4,1.0,6,3,1,1574000.0,1574000.0,104.0,103.0,0,,,,,,,0,0
TQRMNOPRQHKLLNCDEIGED00860235,1,1,26,1,1.0,5,1,0,710000.0,177500.0,195.0,188.0,3,0.0,53.0,0.0,1.0,,,0,0
TQRMNOPRQHKLLNCDEIGED00860235,1,2,27,1,4.0,5,1,0,710000.0,177500.0,195.0,188.0,3,0.0,20.0,0.0,2.0,6.0,,0,0
TQRMNOPRQHKLLNCDEIGED00860235,1,1,10,5,1.0,1,3,3,710000.0,177500.0,195.0,188.0,0,,,,,,,0,0
TQRMNOPRQHKLLNCDEIGED00860235,1,1,1,5,4.0,7,4,5,710000.0,177500.0,195.0,188.0,0,,,,,,,0,0
TQRMNOPVVHJMLPCDEFLID00874642,1,2,24,5,1.0,5,3,3,0.0,0.0,202.0,,0,,,,,,,0,0
TQRMNOTSPHMOLMCDEFLID00879388,1,1,70,2,1.0,4,3,1,680000.0,340000.0,294.0,499.0,0,,,,,,,0,0
TQRMNOTSPHMOLMCDEFLID00879388,1,2,68,2,1.0,4,3,4,680000.0,340000.0,294.0,499.0,0,,,,,,,0,0
TQRMNORPSHLOLPCDEFLID00852011,1,1,49,2,1.0,2,1,0,0.0,0.0,426.0,,3,0.0,30.0,0.0,1.0,,,0,0
TQRMNORPSHLOLPCDEFLID00852011,1,2,51,2,1.0,4,1,0,0.0,0.0,426.0,,3,0.0,30.0,0.0,2.0,2.0,,0,0
TQRMNORPSHLOLPCDEFLID00852011,1,1,14,5,1.0,3,3,3,0.0,0.0,426.0,,0,,,,,,,0,0
TQRMNOQUSHKNKMCDEFMDB00859816,1,1,75,1,1.0,7,3,1,706000.0,235333.33,83.0,124.0,0,,,,,,,0,0
TQRMNOQUSHKNKMCDEFMDB00859816,1,2,64,1,1.0,2,3,6,706000.0,235333.33,83.0,124.0,0,,,,,,,0,0
TQRMNOPVQHJMKPCDEIGED00875568,1,1,7,5,4.0,1,4,3,554000.0,110800.0,135.0,163.0,0,,,,,,,0,0
TQRMNOPVQHJMKPCDEIGED00875568,1,1,17,5,4.0,3,3,3,554000.0,110800.0,135.0,163.0,0,,,,,,,0,0
TQRMNOPVQHJMKPCDEIGED00875568,1,2,27,5,4.0,1,3,3,554000.0,110800.0,135.0,163.0,0,,,,,,,0,0
TQRMNOTPYHMMKSCDEIMBF00879443,1,1,77,2,1.0,1,1,0,920000.0,460000.0,125.0,207.0,2,0.0,,0.0,2.0,1.0,,1,0
TQRMNOTWQHLOKMCDEIOAH00879440,1,1,9,5,1.0,1,4,3,1100000.0,366666.67,194.0,251.0,0,,,,,,,0,0
TQRMNORYVHMNLLCDEFJAH00879441,1,1,36,5,1.0,4,1,0,0.0,0.0,271.0,,3,0.0,40.0,0.0,2.0,1.0,,0,0
TQRMNOSYVHJKLLCDEGJBF00875659,1,2,75,4,1.0,6,3,1,1370000.0,1370000.0,1450.0,1537.0,0,,,,,,,0,0
TQRMNOSTYHJLLMCDEGJBF00876055,1,2,45,5,1.0,6,1,0,1546000.0,773000.0,894.0,1023.0,3,0.0,40.0,0.0,1.0,12.0,,0,0
TQRMNOSTYHJLLMCDEGJBF00876055,1,2,71,5,1.0,2,3,4,1546000.0,773000.0,894.0,1023.0,0,,,,,,,0,0
TQRMNOPVVHLLLOCDEGJBF00860056,1,2,50,5,1.0,4,1,0,970000.0,485000.0,641.0,720.0,3,0.0,48.0,0.0,2.0,0.0,,0,0
TQRMNOPVVHLLLOCDEGJBF00860056,1,2,28,5,1.0,5,1,0,970000.0,485000.0,641.0,720.0,3,0.0,40.0,0.0,2.0,0.0,,0,0
TQRMNOQVYHLOLPCDEGJBF00852901,1,2,70,4,1.0,2,3,1,700000.0,700000.0,1010.0,975.0,0,,,,,,,0,0
TQTMNOTPWHMMKSCDEIMBF00879442,1,1,64,2,1.0,1,1,0,1580000.0,395000.0,185.0,287.0,3,0.0,44.0,0.0,2.0,,,0,0
TQTMNOTPWHMMKSCDEIMBF00879442,1,2,51,2,1.0,3,1,0,1580000.0,395000.0,185.0,287.0,3,0.0,20.0,0.0,2.0,3.0,,0,0
TQTMNOTPWHMMKSCDEIMBF00879442,1,2,14,5,1.0,3,3,3,1580000.0,395000.0,185.0,287.0,0,,,,,,,0,0
TQTMNOTPWHMMKSCDEIMBF00879442,1,1,27,5,1.0,5,1,0,1580000.0,395000.0,185.0,287.0,3,0.0,44.0,0.0,2.0,3.0,,0,0
TQRMNOPXVHLKMMCDEGJBF00852851,1,2,51,2,1.0,6,1,0,3520000.0,586666.67,960.0,1259.0,3,0.0,30.0,0.0,2.0,1.0,,0,0
TQRMNOPXVHLKMMCDEGJBF00852851,1,1,26,5,1.0,5,1,0,3520000.0,586666.67,960.0,1259.0,2,3.0,25.0,25.0,2.0,2.0,,0,0
TQRMNOSYXHKOLQCDEGJBF00858584,1,1,31,5,4.0,5,3,3,350000.0,350000.0,764.0,703.0,0,,,,,,,0,0
TQRMNOPVTHKMLRCDEGJBF00862183,1,2,45,2,2.0,6,1,0,3200000.0,640000.0,1237.0,1493.0,2,0.0,0.0,0.0,2.0,1.0,,0,0
TQRMNOPVTHKMLRCDEGJBF00862183,1,1,44,2,2.0,6,1,0,3200000.0,640000.0,1237.0,1493.0,2,0.0,0.0,0.0,2.0,1.0,,0,0
TQRMNOPVTHKMLRCDEGJBF00862183,1,1,17,5,2.0,3,3,3,3200000.0,640000.0,1237.0,1493.0,0,,,,,,,0,0
TQRMNOPVTHKMLRCDEGJBF00862183,1,2,14,5,2.0,3,3,3,3200000.0,640000.0,1237.0,1493.0,0,,,,,,,0,0
TQRMNOPVTHKMLRCDEGJBF00862183,1,1,7,5,2.0,1,4,3,3200000.0,640000.0,1237.0,1493.0,0,,,,,,,0,0
TQRMNOQTQHJNMLCDEGJBF00874125,1,2,41,2,4.0,4,1,0,825000.0,206250.0,640.0,697.0,2,0.0,10.0,0.0,2.0,1.0,,0,0
TQRMNOQTQHJNMLCDEGJBF00874125,1,1,41,2,1.0,4,1,0,825000.0,206250.0,640.0,697.0,3,0.0,18.0,0.0,2.0,,,0,0
TQRMNOQTQHJNMLCDEGJBF00874125,1,2,19,5,1.0,4,3,4,825000.0,206250.0,640.0,697.0,0,,,,,,,0,0
TQRMNOQTQHJNMLCDEGJBF00874125,1,1,10,5,1.0,1,3,3,825000.0,206250.0,640.0,697.0,0,,,,,,,0,0
TQRMNOPXVHLKMMCDEGJBF00852851,1,1,57,2,1.0,6,1,0,3520000.0,586666.67,960.0,1259.0,3,3.0,40.0,15.0,1.0,8.0,,0,0
TQRMNOPPUHLLKPCDEGKDB00853090,1,1,35,1,1.0,4,1,0,0.0,0.0,164.0,,3,0.0,56.0,0.0,2.0,2.0,,0,0
TQRMNOPPUHLLKPCDEGKDB00853090,1,2,35,1,1.0,4,3,4,0.0,0.0,164.0,,0,,,,,,,0,0
TQRMNORRQHMNKMCDEGKDB00879521,1,2,8,5,3.0,1,4,3,520000.0,173333.33,99.0,120.0,0,,,,,,,0,0
TQRMNORRQHMNKMCDEGKDB00879521,1,2,5,5,3.0,7,4,5,520000.0,173333.33,99.0,120.0,0,,,,,,,0,0
TQRMNPPXTHJOKMCDEGKDB00873856,1,2,57,1,4.0,7,3,4,0.0,0.0,238.0,,0,,,,,,,0,0
TQRMNPPXTHJOKMCDEGKDB00873856,1,1,50,1,4.0,2,1,0,0.0,0.0,238.0,,3,0.0,48.0,0.0,2.0,2.0,,0,0
TQRMNPPXTHJOKMCDEGKDB00873856,1,1,15,5,4.0,7,1,0,0.0,0.0,238.0,,2,0.0,24.0,0.0,2.0,1.0,,0,0
